time,latitude,longitude,speed,direction,date,magnetic declination,status,facing,facing2,sys_timestamp
073125.80,3106.79379527,10345.46946381,0.281,100.7,090925,2.0,A,North,East,1757403085.367251
073125.90,3106.79379359,10345.46947154,0.258,102.0,090925,2.0,A,North,East,1757403085.476351
073126.00,3106.79379336,10345.46947664,0.176,89.5,090925,2.0,A,North,East,1757403085.569006
073126.10,3106.79379421,10345.46948084,0.132,75.9,090925,2.0,A,North,East,1757403085.6683455
073126.20,3106.79379438,10345.46948452,0.127,83.1,090925,2.0,A,North,East,1757403085.7687232
073126.30,3106.79379332,10345.46948843,0.100,115.1,090925,2.0,A,North,East,1757403085.8887427
073126.40,3106.79379020,10345.46949160,0.142,146.6,090925,2.0,A,North,East,1757403085.9703922
073126.50,3106.79378557,10345.46949522,0.195,152.7,090925,2.0,A,North,East,1757403086.0703552
073126.60,3106.79378013,10345.46949976,0.234,149.4,090925,2.0,A,North,East,1757403086.1701071
073126.70,3106.79377434,10345.46950571,0.277,141.3,090925,2.0,A,North,East,1757403086.2714694
073126.80,3106.79376915,10345.46951276,0.268,144.0,090925,2.0,A,North,East,1757403086.3678374
073126.90,3106.79376403,10345.46952077,0.274,146.8,090925,2.0,A,North,East,1757403086.4763584
073127.00,3106.79376091,10345.46952713,0.193,141.6,090925,2.0,A,North,East,1757403086.571712
073127.10,3106.79375949,10345.46953359,0.165,121.3,090925,2.0,A,North,East,1757403086.6734023
073127.20,3106.79375986,10345.46954011,0.130,102.1,090925,2.0,A,North,East,1757403086.7639742
073127.30,3106.79375980,10345.46954644,0.122,108.5,090925,2.0,A,North,East,1757403086.8631165
073127.40,3106.79375794,10345.46955185,0.143,129.5,090925,2.0,A,North,East,1757403086.972628
073127.50,3106.79375292,10345.46955703,0.235,145.4,090925,2.0,A,North,East,1757403087.0650027
073127.60,3106.79374611,10345.46956222,0.297,145.9,090925,2.0,A,North,East,1757403087.1685627
073127.70,3106.79373768,10345.46956737,0.351,151.3,090925,2.0,A,North,East,1757403087.2858968
073127.80,3106.79372995,10345.46957292,0.332,151.0,090925,2.0,A,North,East,1757403087.3766665
073127.90,3106.79372567,10345.46957768,0.228,132.5,090925,2.0,A,North,East,1757403087.468955
073128.00,3106.79372538,10345.46958462,0.219,94.0,090925,2.0,A,North,East,1757403087.5592651
073128.10,3106.79372647,10345.46958897,0.158,74.8,090925,2.0,A,North,East,1757403087.71686
073128.20,3106.79372816,10345.46959365,0.173,67.2,090925,2.0,A,North,East,1757403087.780624
073128.30,3106.79373054,10345.46959909,0.221,63.2,090925,2.0,A,North,East,1757403087.8681743
073128.40,3106.79373138,10345.46960383,0.195,74.2,090925,2.0,A,North,East,1757403087.9680715
073128.50,3106.79373007,10345.46960808,0.189,96.4,090925,2.0,A,North,East,1757403088.0765278
073128.60,3106.79372790,10345.46961602,0.272,104.0,090925,2.0,A,North,East,1757403088.1607332
073128.70,3106.79372539,10345.46962324,0.272,105.2,090925,2.0,A,North,East,1757403088.276875
073128.80,3106.79372383,10345.46963103,0.278,98.0,090925,2.0,A,North,East,1757403088.379428
073128.90,3106.79372346,10345.46963811,0.295,88.0,090925,2.0,A,North,East,1757403088.4614873
073129.00,3106.79372351,10345.46964641,0.294,85.3,090925,2.0,A,North,East,1757403088.5610561
073129.10,3106.79372513,10345.46965610,0.319,77.7,090925,2.0,A,North,East,1757403088.6725445
073129.20,3106.79373037,10345.46966565,0.344,56.9,090925,2.0,A,North,East,1757403088.7605295
073129.30,3106.79373713,10345.46967457,0.363,47.5,090925,2.0,A,North,East,1757403088.859958
073129.40,3106.79374701,10345.46968315,0.435,35.0,090925,2.0,A,North,East,1757403088.9623098
073129.50,3106.79375804,10345.46969137,0.458,30.6,090925,2.0,A,North,East,1757403089.0734787
073129.60,3106.79376893,10345.46970013,0.455,31.4,090925,2.0,A,North,East,1757403089.169694
073129.70,3106.79377977,10345.46970738,0.436,27.2,090925,2.0,A,North,East,1757403089.2695634
073129.80,3106.79379068,10345.46971331,0.442,25.4,090925,2.0,A,North,East,1757403089.3608463
073129.90,3106.79380123,10345.46971766,0.409,19.5,090925,2.0,A,North,East,1757403089.4736264
073130.00,3106.79381323,10345.46973092,0.344,19.0,090925,2.0,A,North,East,1757403089.5653422
073130.10,3106.79382198,10345.46974377,0.237,29.4,090925,2.0,A,North,East,1757403089.6644073
073130.20,3106.79382918,10345.46975712,0.211,43.7,090925,2.0,A,North,East,1757403089.7864196
073130.30,3106.79383595,10345.46976982,0.203,47.7,090925,2.0,A,North,East,1757403089.8663425
073130.40,3106.79384195,10345.46978347,0.225,60.7,090925,2.0,A,North,East,1757403089.967884
073130.50,3106.79384776,10345.46979667,0.226,62.2,090925,2.0,A,North,East,1757403090.0670853
073130.60,3106.79385308,10345.46980893,0.213,64.1,090925,2.0,A,North,East,1757403090.1654572
073130.70,3106.79385697,10345.46981964,0.162,73.5,090925,2.0,A,North,East,1757403090.2710235
073130.80,3106.79386074,10345.46982965,0.149,74.0,090925,2.0,A,North,East,1757403090.366163
073130.90,3106.79386422,10345.46984047,0.168,75.2,090925,2.0,A,North,East,1757403090.4786463
073131.00,3106.79386716,10345.46985108,0.169,82.5,090925,2.0,A,North,East,1757403090.572399
073131.10,3106.79387020,10345.46986104,0.183,82.9,090925,2.0,A,North,East,1757403090.6684065
073131.20,3106.79387272,10345.46986998,0.149,86.4,090925,2.0,A,North,East,1757403090.7703962
073131.30,3106.79387507,10345.46987720,0.101,86.3,090925,2.0,A,North,East,1757403090.870163
073131.40,3106.79387829,10345.46988381,0.097,68.5,090925,2.0,A,North,East,1757403090.9650075
073131.50,3106.79388178,10345.46989001,0.097,60.4,090925,2.0,A,North,East,1757403091.0717137
073131.60,3106.79388531,10345.46989613,0.103,58.5,090925,2.0,A,North,East,1757403091.1645427
073131.70,3106.79389077,10345.46990361,0.154,56.1,090925,2.0,A,North,East,1757403091.2720273
073131.80,3106.79389624,10345.46991150,0.176,59.5,090925,2.0,A,North,East,1757403091.3716183
073131.90,3106.79390072,10345.46991879,0.149,67.8,090925,2.0,A,North,East,1757403091.4748855
073132.00,3106.79390518,10345.46992678,0.172,71.7,090925,2.0,A,North,East,1757403091.5685403
073132.10,3106.79390869,10345.46993342,0.133,78.5,090925,2.0,A,North,East,1757403091.668054
073132.20,3106.79391204,10345.46993961,0.126,79.9,090925,2.0,A,North,East,1757403091.7734199
073132.30,3106.79391572,10345.46994625,0.147,73.1,090925,2.0,A,North,East,1757403091.8637598
073132.40,3106.79392033,10345.46995455,0.222,67.6,090925,2.0,A,North,East,1757403091.9951997
073132.50,3106.79392612,10345.46996223,0.229,54.8,090925,2.0,A,North,East,1757403092.0661905
073132.60,3106.79393304,10345.46996880,0.271,43.6,090925,2.0,A,North,East,1757403092.1747093
073132.70,3106.79393929,10345.46997401,0.216,37.2,090925,2.0,A,North,East,1757403092.2765672
073132.80,3106.79394556,10345.46997907,0.212,35.5,090925,2.0,A,North,East,1757403092.3724375
073132.90,3106.79395251,10345.46998318,0.212,23.8,090925,2.0,A,North,East,1757403092.4764895
073133.00,3106.79396035,10345.46998594,0.231,10.7,090925,2.0,A,North,East,1757403092.57675
073133.10,3106.79396834,10345.46998825,0.239,5.3,090925,2.0,A,North,East,1757403092.6689718
073133.20,3106.79397535,10345.46999113,0.206,10.0,090925,2.0,A,North,East,1757403092.7723496
073133.30,3106.79398230,10345.46999401,0.194,9.4,090925,2.0,A,North,East,1757403092.877784
073133.40,3106.79398831,10345.46999497,0.168,353.9,090925,2.0,A,North,East,1757403092.9598963
073133.50,3106.79399400,10345.46999396,0.177,331.7,090925,2.0,A,North,East,1757403093.0998607
073133.60,3106.79399974,10345.46999350,0.170,334.5,090925,2.0,A,North,East,1757403093.168987
073133.70,3106.79400521,10345.46999150,0.191,323.7,090925,2.0,A,North,East,1757403093.279178
073133.80,3106.79401015,10345.46998972,0.178,326.1,090925,2.0,A,North,East,1757403093.3764613
073133.90,3106.79401464,10345.46998759,0.176,326.3,090925,2.0,A,North,East,1757403093.4607527
073134.00,3106.79401936,10345.46998557,0.182,329.5,090925,2.0,A,North,East,1757403093.5791698
073134.10,3106.79402437,10345.46998220,0.205,323.5,090925,2.0,A,North,East,1757403093.6606812
073134.20,3106.79402916,10345.46997926,0.196,325.1,090925,2.0,A,North,East,1757403093.782603
073134.30,3106.79403284,10345.46997642,0.165,320.5,090925,2.0,A,North,East,1757403093.876473
073134.40,3106.79403492,10345.46997272,0.145,301.4,090925,2.0,A,North,East,1757403093.9624374
073134.50,3106.79403562,10345.46996824,0.145,283.0,090925,2.0,A,North,East,1757403094.0668623
073134.60,3106.79403658,10345.46996393,0.142,281.8,090925,2.0,A,North,East,1757403094.1618898
073134.70,3106.79403721,10345.46995985,0.131,280.4,090925,2.0,A,North,East,1757403094.2730393
073134.80,3106.79403796,10345.46995544,0.141,281.3,090925,2.0,A,North,East,1757403094.3649418
073134.90,3106.79403869,10345.46995122,0.139,282.2,090925,2.0,A,North,East,1757403094.4845166
073135.00,3106.79403923,10345.46994799,0.113,278.3,090925,2.0,A,North,East,1757403094.5667758
073135.10,3106.79403879,10345.46994434,0.125,261.6,090925,2.0,A,North,East,1757403094.6858375
073135.20,3106.79403875,10345.46994128,0.106,266.0,090925,2.0,A,North,East,1757403094.7653947
073135.30,3106.79403855,10345.46993765,0.109,268.1,090925,2.0,A,North,East,1757403094.8856614
073135.40,3106.79403820,10345.46993296,0.143,268.5,090925,2.0,A,North,East,1757403094.9697652
073135.50,3106.79403829,10345.46992881,0.129,274.2,090925,2.0,A,North,East,1757403095.067272
073135.60,3106.79403735,10345.46992385,0.129,270.0,090925,2.0,A,North,East,1757403095.1671362
073135.70,3106.79403583,10345.46991906,0.113,264.5,090925,2.0,A,North,East,1757403095.2684813
073135.80,3106.79403368,10345.46991265,0.151,261.3,090925,2.0,A,North,East,1757403095.3887756
073135.90,3106.79403126,10345.46990546,0.175,259.5,090925,2.0,A,North,East,1757403095.4685411
073136.00,3106.79402820,10345.46989669,0.233,255.3,090925,2.0,A,North,East,1757403095.5689268
073136.10,3106.79402575,10345.46988761,0.241,259.5,090925,2.0,A,North,East,1757403095.6704745
073136.20,3106.79402311,10345.46987885,0.239,257.7,090925,2.0,A,North,East,1757403095.7699697
073136.30,3106.79402051,10345.46987015,0.250,257.1,090925,2.0,A,North,East,1757403095.8701382
073136.40,3106.79401772,10345.46986238,0.231,252.7,090925,2.0,A,North,East,1757403095.9695995
073136.50,3106.79401555,10345.46985470,0.225,257.1,090925,2.0,A,North,East,1757403096.0673254
073136.60,3106.79401427,10345.46984539,0.266,266.8,090925,2.0,A,North,East,1757403096.1722703
073136.70,3106.79401334,10345.46983790,0.193,274.7,090925,2.0,A,North,East,1757403096.2716837
073136.80,3106.79401402,10345.46983214,0.157,295.1,090925,2.0,A,North,East,1757403096.3683937
073136.90,3106.79401553,10345.46982979,0.096,322.8,090925,2.0,A,North,East,1757403096.4676597
073137.00,3106.79401698,10345.46982950,0.088,10.7,090925,2.0,A,North,East,1757403096.5613744
073137.10,3106.79401746,10345.46983047,0.093,48.0,090925,2.0,A,North,East,1757403096.662939
073137.20,3106.79401789,10345.46983226,0.098,60.5,090925,2.0,A,North,East,1757403096.7706168
073137.30,3106.79401697,10345.46983383,0.079,89.9,090925,2.0,A,North,East,1757403096.8754115
073137.40,3106.79401495,10345.46983193,0.038,206.9,090925,2.0,A,North,East,1757403096.9655216
073137.50,3106.79401334,10345.46983059,0.038,215.9,090925,2.0,A,North,East,1757403097.0753767
073137.60,3106.79400913,10345.46982775,0.127,208.2,090925,2.0,A,North,East,1757403097.172719
073137.70,3106.79400444,10345.46982543,0.152,200.2,090925,2.0,A,North,East,1757403097.2764115
073137.80,3106.79399893,10345.46982131,0.206,211.4,090925,2.0,A,North,East,1757403097.366533
073137.90,3106.79399305,10345.46981758,0.205,207.6,090925,2.0,A,North,East,1757403097.476353
073138.00,3106.79398872,10345.46981666,0.132,184.0,090925,2.0,A,North,East,1757403097.5692132
073138.10,3106.79398388,10345.46981682,0.142,169.3,090925,2.0,A,North,East,1757403097.6635332
073138.20,3106.79397935,10345.46982101,0.200,131.3,090925,2.0,A,North,East,1757403097.7779856
073138.30,3106.79397542,10345.46982500,0.191,126.5,090925,2.0,A,North,East,1757403097.8725238
073138.40,3106.79397286,10345.46982639,0.098,140.5,090925,2.0,A,North,East,1757403097.9792545
073138.50,3106.79397169,10345.46982580,0.027,198.7,090925,2.0,A,North,East,1757403098.080019
073138.60,3106.79397035,10345.46982465,0.045,216.8,090925,2.0,A,North,East,1757403098.1616793
073138.70,3106.79396769,10345.46982247,0.081,218.9,090925,2.0,A,North,East,1757403098.268365
073138.80,3106.79396227,10345.46981964,0.176,201.8,090925,2.0,A,North,East,1757403098.3628323
073138.90,3106.79395382,10345.46981783,0.277,187.4,090925,2.0,A,North,East,1757403098.4683657
073139.00,3106.79394391,10345.46981746,0.335,179.9,090925,2.0,A,North,East,1757403098.5629203
073139.10,3106.79393435,10345.46982022,0.340,163.4,090925,2.0,A,North,East,1757403098.6626122
073139.20,3106.79392692,10345.46982481,0.302,148.2,090925,2.0,A,North,East,1757403098.7672584
073139.30,3106.79392080,10345.46983193,0.313,132.4,090925,2.0,A,North,East,1757403098.8669703
073139.40,3106.79391633,10345.46984050,0.313,119.2,090925,2.0,A,North,East,1757403098.9692907
073139.50,3106.79391320,10345.46984664,0.235,113.7,090925,2.0,A,North,East,1757403099.0672457
073139.60,3106.79391245,10345.46984942,0.110,93.6,090925,2.0,A,North,East,1757403099.1742995
073139.70,3106.79391560,10345.46984652,0.155,327.8,090925,2.0,A,North,East,1757403099.2846243
073139.80,3106.79392238,10345.46984134,0.309,329.8,090925,2.0,A,North,East,1757403099.3688633
073139.90,3106.79393212,10345.46983224,0.477,324.2,090925,2.0,A,North,East,1757403099.4608905
073140.00,3106.79394091,10345.46982316,0.453,319.6,090925,2.0,A,North,East,1757403099.5799963
073140.10,3106.79394909,10345.46981656,0.391,325.2,090925,2.0,A,North,East,1757403099.685801
073140.20,3106.79395634,10345.46981054,0.346,324.6,090925,2.0,A,North,East,1757403099.762387
073140.30,3106.79396145,10345.46980545,0.266,320.3,090925,2.0,A,North,East,1757403099.8675506
073140.40,3106.79396573,10345.46979985,0.251,312.7,090925,2.0,A,North,East,1757403099.969741
073140.50,3106.79396682,10345.46979534,0.154,293.3,090925,2.0,A,North,East,1757403100.066862
073140.60,3106.79396669,10345.46979168,0.108,280.4,090925,2.0,A,North,East,1757403100.1703556
073140.70,3106.79396594,10345.46978865,0.088,266.9,090925,2.0,A,North,East,1757403100.2893083
073140.80,3106.79396389,10345.46978601,0.096,231.9,090925,2.0,A,North,East,1757403100.3803954
073140.90,3106.79396288,10345.46978327,0.084,256.7,090925,2.0,A,North,East,1757403100.46938
073141.00,3106.79396195,10345.46978128,0.059,252.5,090925,2.0,A,North,East,1757403100.5700662
073141.10,3106.79395870,10345.46977884,0.128,214.4,090925,2.0,A,North,East,1757403100.6705837
073141.20,3106.79395521,10345.46977574,0.153,218.6,090925,2.0,A,North,East,1757403100.790529
073141.30,3106.79395198,10345.46977348,0.138,213.1,090925,2.0,A,North,East,1757403100.872211
073141.40,3106.79394666,10345.46976873,0.243,217.9,090925,2.0,A,North,East,1757403100.9660313
073141.50,3106.79394367,10345.46976229,0.230,240.8,090925,2.0,A,North,East,1757403101.0721402
073141.60,3106.79394071,10345.46975337,0.303,248.4,090925,2.0,A,North,East,1757403101.1687384
073141.70,3106.79393888,10345.46974284,0.345,257.9,090925,2.0,A,North,East,1757403101.2684987
073141.80,3106.79393727,10345.46973220,0.349,259.6,090925,2.0,A,North,East,1757403101.36242
073141.90,3106.79393442,10345.46972101,0.380,254.4,090925,2.0,A,North,East,1757403101.4619808
073142.00,3106.79393259,10345.46970807,0.421,260.4,090925,2.0,A,North,East,1757403101.573236
073142.10,3106.79393134,10345.46969355,0.468,264.0,090925,2.0,A,North,East,1757403101.672413
073142.20,3106.79393220,10345.46967880,0.495,271.0,090925,2.0,A,North,East,1757403101.7747545
073142.30,3106.79393212,10345.46965293,0.547,280.7,090925,2.0,A,North,East,1757403101.874984
073142.40,3106.79393272,10345.46962614,0.597,282.5,090925,2.0,A,North,East,1757403101.9723504
073142.50,3106.79393335,10345.46959939,0.609,282.8,090925,2.0,A,North,East,1757403102.0763853
073142.60,3106.79393495,10345.46957973,0.529,281.6,090925,2.0,A,North,East,1757403102.1763701
073142.70,3106.79393711,10345.46956184,0.508,282.2,090925,2.0,A,North,East,1757403102.276328
073142.80,3106.79393848,10345.46954486,0.489,280.5,090925,2.0,A,North,East,1757403102.3762786
073142.90,3106.79393972,10345.46953076,0.412,280.0,090925,2.0,A,North,East,1757403102.465767
073143.00,3106.79394070,10345.46952037,0.307,280.5,090925,2.0,A,North,East,1757403102.5778074
073143.10,3106.79394179,10345.46951019,0.320,279.0,090925,2.0,A,North,East,1757403102.6725426
073143.20,3106.79394242,10345.46950192,0.322,270.9,090925,2.0,A,North,East,1757403102.7800248
073143.30,3106.79394053,10345.46949082,0.453,255.5,090925,2.0,A,North,East,1757403102.8643677
073143.40,3106.79393846,10345.46947716,0.525,256.0,090925,2.0,A,North,East,1757403102.9723792
073143.50,3106.79393630,10345.46945974,0.611,258.9,090925,2.0,A,North,East,1757403103.0792613
073143.60,3106.79393701,10345.46944318,0.585,267.2,090925,2.0,A,North,East,1757403103.1644652
073143.70,3106.79394161,10345.46943078,0.511,277.6,090925,2.0,A,North,East,1757403103.2612293
073143.80,3106.79394775,10345.46942148,0.448,284.5,090925,2.0,A,North,East,1757403103.3615742
073143.90,3106.79397383,10345.46942456,0.431,284.9,090925,2.0,A,North,East,1757403103.4635463
073144.00,3106.79399646,10345.46943482,0.394,280.9,090925,2.0,A,North,East,1757403103.565405
073144.10,3106.79401433,10345.46944478,0.282,271.3,090925,2.0,A,North,East,1757403103.66704
073144.20,3106.79403093,10345.46945518,0.235,278.2,090925,2.0,A,North,East,1757403103.7694657
073144.30,3106.79404369,10345.46946522,0.206,262.9,090925,2.0,A,North,East,1757403103.8667238
073144.40,3106.79405880,10345.46948063,0.151,213.1,090925,2.0,A,North,East,1757403103.9636714
073144.50,3106.79407232,10345.46949430,0.137,208.7,090925,2.0,A,North,East,1757403104.0843654
073144.60,3106.79408187,10345.46950645,0.143,189.8,090925,2.0,A,North,East,1757403104.1819594
073144.70,3106.79409041,10345.46951709,0.098,190.7,090925,2.0,A,North,East,1757403104.2656612
073144.80,3106.79408889,10345.46952808,0.105,190.9,090925,2.0,A,North,East,1757403104.3856847
073144.90,3106.79408285,10345.46953386,0.120,197.0,090925,2.0,A,North,East,1757403104.4655328
073145.00,3106.79407838,10345.46953951,0.070,209.6,090925,2.0,A,North,East,1757403104.5860894
073145.10,3106.79408301,10345.46955088,0.196,159.5,090925,2.0,A,North,East,1757403104.6668658
073145.20,3106.79407715,10345.46956320,0.392,136.5,090925,2.0,A,North,East,1757403104.7668738
073145.30,3106.79406522,10345.46958135,0.704,138.8,090925,2.0,A,North,East,1757403104.8611465
